n,p,type,method,mean_kernel_μs,std_kernel_μs,mean_total_μs,std_total_μs
10000,100000,Float64,LinearAlgebra,3265.088051557541,2.0623312890529633,3275.498615701735,2.3120642779333536
100000,10000,Float64,KernelForge,2473.9562533795834,7.627008128911257,2485.7416799595358,2.127435233597706
100000,10000,Float64,LinearAlgebra,2572.7754458785057,18.172706589102745,2584.545826695383,1.2381309037348769
1000000,1000,Float64,KernelForge,2451.9781582057476,0.1627938263118267,2464.1487828792333,2.1134015024088852
1000000,1000,Float64,LinearAlgebra,2414.6290495991707,0.14249637722969055,2427.4091592113973,2.26085848720548
10000000,100,Float64,KernelForge,2494.1005744040012,2.8925936110317707,2504.635442406833,0.423144002869523
10000000,100,Float64,LinearAlgebra,4392.698034644127,2.2263678163290024,4412.383971264481,2.536695682585204
100000000,10,Float64,KernelForge,2998.3888380229473,8.971886727958918,3011.359429993153,1.407778378964932
100000000,10,Float64,LinearAlgebra,28933.905065059662,26.919664442539215,28961.818857429025,9.15334429268715
10,100000000,UInt8,KernelForge,2079.725544899702,6.431529801338911,2091.056528362155,1.0468057858468132
10,100000000,UInt8,rocBLAS gemm_ex,4.505405426025391e6,65.60577392578125,4.505427195295166e6,3.7342377593412994
100,10000000,UInt8,KernelForge,965.3831832110882,0.007456205785274506,978.0322080237866,2.424872596112133
100,10000000,UInt8,rocBLAS gemm_ex,210916.4834022522,15.959594249725342,210930.8524915619,0.9789798102008731
1000,1000000,UInt8,KernelForge,657.6767424121499,12.926126676611602,668.5412340956628,2.535259798509667
1000,1000000,UInt8,rocBLAS gemm_ex,21163.57460618019,7.972064763307571,21173.470543812276,0.6477528782512748
10000,100000,UInt8,KernelForge,667.1333219856024,23.236920135095716,677.3133277934045,2.6382981185992
10000,100000,UInt8,rocBLAS gemm_ex,2147.749997675419,0.10079685598611832,2155.3051372265218,0.7119254592247484
100000,10000,UInt8,KernelForge,518.0890904739499,13.722628955729306,528.179115020275,1.9792962134636982
100000,10000,UInt8,rocBLAS gemm_ex,680.9324026107788,1.2275814358144999,689.3578994727135,0.5849284722207132
1000000,1000,UInt8,KernelForge,502.2722529247403,25.244399984367192,513.4772850051374,2.912501793127725
1000000,1000,UInt8,rocBLAS gemm_ex,969.6452412754297,0.9355467092245817,978.1502488909066,0.6152749895555055
10000000,100,UInt8,KernelForge,436.70255690813065,13.672265047207475,446.2020521918386,0.6745852721655404
10000000,100,UInt8,rocBLAS gemm_ex,2233.381476253271,0.5679143406450748,2242.601485324323,1.3721465514120672
100000000,10,UInt8,KernelForge,564.4973833113909,15.05697911605239,574.5829377412498,0.6301779003070428
100000000,10,UInt8,rocBLAS gemm_ex,6382.7525824308395,2.8571075946092606,6393.857520638943,0.9776577946465568
